episode,seed,steps,return,success,final_distance,min_distance
138,5180,50,-10.180731654167175,1,0.02407825480420497,0.023865229252719816
139,5181,50,-8.828380703926086,1,0.02509985104236657,0.02476153550118975
140,5182,50,-3.0,1,0.018665466507023533,0.018261605548863753
141,5183,50,-4.0,1,0.016608031456604912,0.016608031456604912
142,5184,50,-4.0,1,0.004211780906657885,0.0037929343765164755
143,5185,50,-8.0,1,0.01929687727990731,0.005854347451928675
144,5186,50,0.0,1,0.01668854520569252,0.016688545205692518
145,5187,50,-4.414438605308533,1,0.02222261576401801,0.021482635352883556
146,5188,50,-4.255321264266968,1,0.02011264068967639,0.02011264068967639
147,5189,50,-4.721171259880066,1,0.02403386319362115,0.02403386319362115
148,5190,50,-6.238547325134277,1,0.0233656919682204,0.023162179532288347
149,5191,50,-6.856297135353088,1,0.01622682046661786,0.01622682046661786
150,5192,50,-3.0,1,0.018885716696757777,0.018822377297623052
151,5193,50,-13.740668535232544,1,0.004663635679744403,0.004663635679744403
152,5194,50,0.0,1,0.016206601704500112,0.016206601704500112
153,5195,50,-3.0,1,0.01972385045330687,0.01972385045330687
154,5196,50,-14.37890899181366,1,0.012003790658210325,0.011968702314199171
155,5197,50,-7.67732834815979,1,0.029842327069052328,0.028898529074662647
156,5198,50,-19.32087552547455,1,0.015353678311120198,0.015311909475869205
157,5199,50,-4.686734199523926,1,0.008981401960433575,0.008502079592518941
158,5200,50,-18.84897470474243,1,0.02464604136844671,0.02464604136844671
159,5201,50,0.0,1,0.00494787344229949,0.004947873442299486
160,5202,50,-8.835603833198547,1,0.030512374504308902,0.030369037168735763
161,5203,50,-8.026105165481567,1,0.01660933523156922,0.01660933523156922
162,5204,50,-7.160895228385925,1,0.014814687623905818,0.014814687623905818
163,5205,50,-7.331242084503174,1,0.021956233960775225,0.02178398155728926
164,5206,50,0.0,1,0.02093002759078254,0.02093002759078235
165,5207,50,-4.860788822174072,1,0.0026592536175634863,0.0026592536175634863
166,5208,50,-53.15417289733887,0,0.08607321585963872,0.07376689964582196
167,5209,50,-3.0,1,0.006583681931952083,0.006583681931952083
168,5210,50,-5.0,1,0.019104628440248468,0.019104628440248468
169,5211,50,-4.049722790718079,1,0.018148517810098137,0.018148517810098137
170,5212,50,-4.3981581926345825,1,0.021623685732814067,0.021623685732814067
171,5213,50,-52.53522992134094,0,0.12201793531258716,0.12201793531258716
172,5214,50,-3.0,1,0.02523455077860019,0.02523455077860019
173,5215,50,-4.0,1,0.009192127476383632,0.009192127476383632
174,5216,50,-4.0,1,0.029363159709337852,0.029363159709337852
175,5217,50,-4.5947219133377075,1,0.001962953809978884,0.001962953809978884
176,5218,50,-10.074992775917053,1,0.019270064748716127,0.019193004225589862
177,5219,50,-6.68129563331604,1,0.019527392944848277,0.019056344745952566
178,5220,50,-11.20710039138794,1,0.040024241287586075,0.04001750990148788
179,5221,50,-8.343079090118408,1,0.020389933208696108,0.02010495229312565
180,5222,50,-4.0,1,0.013728419230737986,0.013728419230737986
181,5223,50,-4.274545192718506,1,0.020226985864233604,0.019796846950948785
182,5224,50,-4.9739110469818115,1,0.014716174562883112,0.014415096547707536
183,5225,50,-6.787130117416382,1,0.024156185703167805,0.023888369775037024
184,5226,50,-4.406165599822998,1,0.03152346766861444,0.031216644321199243
185,5227,50,-9.64193069934845,1,0.026785534384047856,0.021073756742699526
186,5228,50,-8.094338178634644,1,0.02431131389217796,0.02372249426399632
187,5229,50,-3.0,1,0.023438484302906334,0.023438484302906334
188,5230,50,-3.0,1,0.013220935052186104,0.013220935052186104
189,5231,50,-3.0,1,0.00903404624638747,0.00743789085238844
190,5232,50,0.0,1,0.009674731357133358,0.009674731357133355
191,5233,50,-4.282972574234009,1,0.02146715287184021,0.019052946835051744
192,5234,50,-4.139254570007324,1,0.006798875825660641,0.006798875825660641
193,5235,50,-3.0,1,0.023036748826097162,0.022827563917494548
194,5236,50,-3.0,1,0.023966855733726596,0.023966855733726596
195,5237,50,-6.176046013832092,1,0.020068075454534443,0.020068075454534443
196,5238,50,-6.866398334503174,1,0.01956262859368101,0.01956262859368101
197,5239,50,-6.0,1,0.010027565981255282,0.009741058349890967
198,5240,50,-5.488540053367615,1,0.02793100596975076,0.02768690233218494
199,5241,50,-5.000748991966248,1,0.017109216919973365,0.01673516131787522
200,5242,50,-7.315011501312256,1,0.016625363256083325,0.014635824681723829
201,5243,50,-6.130422234535217,1,0.023752142270824336,0.010435609289061669
202,5244,50,-13.95944893360138,1,0.012464758259889616,0.012464758259889616
203,5245,50,-4.089545726776123,1,0.006608595469038968,0.006538413930478328
204,5246,50,0.0,1,0.024088632570608188,0.02403691537815275
205,5247,50,-4.0,1,0.020611396991792114,0.02027433540103924
206,5248,50,-16.25886046886444,1,0.03347656889717681,0.03347656889717681
207,5249,50,-6.574252247810364,1,0.01014293217519969,0.01014293217519969
208,5250,50,-3.0,1,0.011205222901874977,0.0106305874630108
209,5251,50,-6.135879039764404,1,0.009225056507196811,0.00801271502511016
210,5252,50,-4.0,1,0.021194380608035083,0.021194380608035083
211,5253,50,-8.933191776275635,1,0.019910270185808158,0.019910270185808158
212,5254,50,-6.373483180999756,1,0.007650423959852433,0.007511919223985606
213,5255,50,-6.301583766937256,1,0.023288672693550748,0.023254896660036817
214,5256,50,-5.0,1,0.015354192952272984,0.015354192952272984
215,5257,50,-4.0,1,0.012907084744268906,0.012870372973035851
216,5258,50,-11.134800672531128,1,0.025267619826494486,0.0207769372334321
217,5259,50,-4.521003246307373,1,0.02905811988418807,0.015741321358655032
218,5260,50,-4.0,1,0.020366655924088067,0.01933243000561781
219,5261,50,-4.0,1,0.012002536713351313,0.012002536713351313
220,5262,50,-4.565550804138184,1,0.010128969551080802,0.009575486426097714
221,5263,50,-51.48991787433624,0,0.0767828598722174,0.0767828598722174
222,5264,50,-4.0,1,0.014853709984636974,0.014853709984636974
223,5265,50,-7.845040321350098,1,0.01587305089650494,0.01587305089650494
224,5266,50,0.0,1,0.014094324338211792,0.014094324338211789
225,5267,50,-4.457433104515076,1,0.018371950874442048,0.018371950874442048
226,5268,50,-4.750513672828674,1,0.013620247747365278,0.013620247747365278
227,5269,50,-12.0,1,0.026734078393835032,0.02666766729525502
228,5270,50,-4.123249292373657,1,0.026897360959198296,0.026742808756982296
229,5271,50,-11.572293519973755,1,0.009657418471682194,0.009657418471682194
230,5272,50,-7.672324895858765,1,0.018234160157814643,0.018234160157814643
231,5273,50,-9.791483879089355,1,0.017141933293353756,0.017141933293353756
232,5274,50,-4.0,1,0.02199458651440559,0.021949803595447154
233,5275,50,-4.832458972930908,1,0.028662849760127746,0.028662849760127746
234,5276,50,-4.736254453659058,1,0.014571351541099859,0.014519422631973748
235,5277,50,-9.493661761283875,1,0.009353639542367525,0.009353639542367525
236,5278,50,-5.0,1,0.015672737137893814,0.015672737137893814
237,5279,50,-6.564494729042053,1,0.017778834245607486,0.017773007236807997
238,5280,50,-4.509698152542114,1,0.0024324555967642427,0.002210394863143357
239,5281,50,-3.0,1,0.014495952036446352,0.012505999410903806
240,5282,50,0.0,1,0.008045270184192474,0.008045270184192474
241,5283,50,-8.31729257106781,1,0.01950345320505141,0.01950345320505141
242,5284,50,-4.173324346542358,1,0.02479326365045333,0.02479326365045333
243,5285,50,-3.0,1,0.028974775408563243,0.027708657891727773
244,5286,50,-3.0,1,0.014813376238933106,0.009358385953604635
245,5287,50,-4.4094626903533936,1,0.01949245312049151,0.019036236520668298
246,5288,50,-6.5707937479019165,1,0.01922625176889257,0.01922625176889257
247,5289,50,0.0,1,0.01299116908452416,0.01299116908452416
248,5290,50,-4.0,1,0.019928401348602114,0.019484670667234093
249,5291,50,-13.637348175048828,1,0.009837508275632291,0.009428269112279775
250,5292,50,-8.510452270507812,1,0.008696364331000619,0.008428680646556769
251,5293,50,-9.40439784526825,1,0.009876996921371124,0.009506012219260163
252,5294,50,-11.205463647842407,1,0.018620498324030337,0.018620498324030337
253,5295,50,0.0,1,0.005766628820936501,0.005766628820936501
254,5296,50,-3.0,1,0.009850485379165188,0.009287901257014746
255,5297,50,-4.423956036567688,1,0.019256171479159586,0.01899411391289606
256,5298,50,-4.0,1,0.010902452227185534,0.01052182437875457
257,5299,50,-4.858092308044434,1,0.013207816072389718,0.012896780152196509
258,5300,50,-8.909367084503174,1,0.0443940755314615,0.0443940755314615
259,5301,50,-4.488816738128662,1,0.020920444679671187,0.020844045387100326
260,5302,50,-8.184722661972046,1,0.00480385480782934,0.00480385480782934
261,5303,50,-4.533468008041382,1,0.008610493975571083,0.008067407076099882
262,5304,50,-7.256957292556763,1,0.03257645201970129,0.032379278715841744
263,5305,50,-11.107598900794983,1,0.011195778860990203,0.011195778860990203
264,5306,50,-3.0,1,0.006724523722629695,0.006724523722629695
265,5307,50,-3.0,1,0.017790476490954936,0.017790476490954936
266,5308,50,-4.60982882976532,1,0.011680663801400176,0.011680663801400176
267,5309,50,-9.733367562294006,1,0.03159092236763055,0.031174119779484106
268,5310,50,-16.284362196922302,1,0.012033389998611883,0.012032280852799363
269,5311,50,-4.0,1,0.017236045095995706,0.017236045095995706
270,5312,50,-5.458848714828491,1,0.026449115619864485,0.02615636377167489
271,5313,50,-10.32879090309143,1,0.006946449020866239,0.006946449020866239
272,5314,50,0.0,1,0.02208922041686653,0.016368985912013398
273,5315,50,-5.110762119293213,1,0.008985061619436407,0.008568431746824177
274,5316,50,-4.764684438705444,1,0.010654430027832892,0.010654430027832892
275,5317,50,-4.100092172622681,1,0.004470790779475657,0.004465734565410208
276,5318,50,-17.238416075706482,1,0.011463388699465673,0.011398219295815012
277,5319,50,-8.316118359565735,1,0.01827727072473619,0.01827727072473619
278,5320,50,-4.171535491943359,1,0.01832754662989292,0.013561856271627069
279,5321,50,-4.282598853111267,1,0.008553783132558203,0.007992033076095776
280,5322,50,-7.532387852668762,1,0.02416908610975479,0.023850091350057338
281,5323,50,-8.20945692062378,1,0.022653941509317693,0.022653941509317693
282,5324,50,-9.2667977809906,1,0.01408221367268794,0.014049653344236924
283,5325,50,-12.105765342712402,1,0.01716408168594456,0.01699165522854581
284,5326,50,-17.119662046432495,1,0.01150270756252092,0.01150270756252092
285,5327,50,-4.051846742630005,1,0.02905784592598687,0.02905784592598687
286,5328,50,-9.567715048789978,1,0.019813356707426927,0.019799497216322976
287,5329,50,-6.092460036277771,1,0.01832728522812197,0.01832728522812197
288,5330,50,-4.0,1,0.009193393452113978,0.008781292289316841
289,5331,50,-3.0,1,0.01788266312337074,0.01788266312337074
290,5332,50,-12.339614272117615,1,0.02908426914766037,0.027779099391663342
291,5333,50,0.0,1,0.019044615504468405,0.0190355898875753
292,5334,50,-4.760044574737549,1,0.013610283705429238,0.013610283705429238
293,5335,50,-3.0,1,0.022180801406302134,0.021947248174671405
294,5336,50,-4.029102325439453,1,0.014865264258459476,0.014308601124631268
295,5337,50,-8.846898317337036,1,0.01284265119472898,0.012611063462140496
296,5338,50,-3.0,1,0.03082958194092656,0.02746549345544422
297,5339,50,-8.351770877838135,1,0.016784238118980697,0.016285622760722956
298,5340,50,-7.602506399154663,1,0.022380202311482102,0.022380202311482102
299,5341,50,-16.299246788024902,1,0.03222900043573336,0.031930134318369156
300,5342,50,-6.100244045257568,1,0.022650694274670053,0.022334948982901254
301,5343,50,-4.385849714279175,1,0.024072197124190564,0.02384904192932089
302,5344,50,-9.788687109947205,1,0.025682727283213056,0.025682727283213056
303,5345,50,-3.0,1,0.02066160461577697,0.02066160461577697
304,5346,50,-3.0,1,0.02106559497877249,0.020938378865754493
305,5347,50,0.0,1,0.005664725301144416,0.005448900965642626
306,5348,50,-6.9393086433410645,1,0.00993574073398719,0.00992088370378024
307,5349,50,-5.642868518829346,1,0.010266270011942871,0.010266270011942871
308,5350,50,0.0,1,0.012337974038715425,0.012337974038715425
309,5351,50,-5.0,1,0.01786919729881524,0.015087188370117991
310,5352,50,-4.453997850418091,1,0.020688122998512293,0.020688122998512293
311,5353,50,-4.081834554672241,1,0.01799718499744127,0.01799718499744127
312,5354,50,-5.907322287559509,1,0.029397945317465653,0.02892816124709029
313,5355,50,-14.940366744995117,1,0.02007574429214671,0.019834036936435234
314,5356,50,-4.0,1,0.019736585780722668,0.01966133295674987
315,5357,50,-5.0,1,0.016502611916596507,0.01646201542609339
316,5358,50,-9.218834400177002,1,0.01876422655541781,0.018697846807731063
317,5359,50,-50.88265573978424,0,0.09700865800577556,0.06880843922564732
318,5360,50,-4.0,1,0.004856756404570294,0.004856756404570294
319,5361,50,-5.161516427993774,1,0.004586346390379846,0.004586346390379846
320,5362,50,-8.981582999229431,1,0.01415359082089773,0.013971349325412809
321,5363,50,-4.215075612068176,1,0.010209878899573003,0.009716197633702725
322,5364,50,-5.447818040847778,1,0.0190600349650412,0.0190600349650412
323,5365,50,-4.0,1,0.017331053557147744,0.015658480010166738
324,5366,50,-14.306514739990234,1,0.008574228557068301,0.008560210691300816
325,5367,50,-11.073018789291382,1,0.0181922295559194,0.0181922295559194
326,5368,50,-4.952646851539612,1,0.03084925958694321,0.030780697479430748
327,5369,50,-22.0,1,0.042937011547093944,0.042937011547093944
328,5370,50,-5.438095808029175,1,0.019494893821150737,0.012550278484194167
329,5371,50,-4.0,1,0.02657083687451296,0.010804662295419083
330,5372,50,-9.06794261932373,1,0.006103700235408664,0.00598219956112985
331,5373,50,-7.182480454444885,1,0.0193412558456722,0.0193412558456722
332,5374,50,-5.35855233669281,1,0.019570415396396687,0.019570415396396687
333,5375,50,-6.221787691116333,1,0.010623961727809312,0.010623961727809312
334,5376,50,-3.0,1,0.025783168972149596,0.015676037656776484
335,5377,50,0.0,1,0.018856020730311052,0.018856020730311052
336,5378,50,-4.035480618476868,1,0.018954629900201567,0.018954629900201567
337,5379,50,-6.894054889678955,1,0.018935787976119223,0.018935787976119223
338,5380,50,-12.048867225646973,1,0.017963285107316377,0.01562807731682854
339,5381,50,-4.496909499168396,1,0.04298359564251178,0.0411826759204467
340,5382,50,-3.0,1,0.02328762738077319,0.02328762738077319
341,5383,50,-11.660355567932129,1,0.01604632334868119,0.015611244085953801
342,5384,50,-3.0,1,0.018319544733761926,0.018251770917942892
343,5385,50,-5.346574425697327,1,0.013876324311418482,0.013876324311418482
